drinkid,category_name,img,title,price,description,score,alcohol,style_info,aroma_info,flavor_info,finish_info,smoothness_info,enjoy_info,pairing_info,page
11407,Bitter Liqueur,https://www.tastings.com/Product-Images/Spirits/2019/10_1_2019/229581_z.jpg,Geijer Glogg [ California Fernet Liqueur ],$34 ,"Mahogany color. Spicy aromas of cinnamon, mace, black tea, cardamom, and cologne with a velvety, bright, bittersweet medium-to-full body and a smooth, subtle, medium-long cola, bitter herbs, hint of menthol, and licorice finish. A bold and spicy bitter tha",85 Points,40%,Bitter & Herbal,"cinnamon, mace, black tea, cardamom, and cologne","cola, bitter herbs, hint of menthol, and licorice",,Smooth,in cocktails,,120
11408,Margarita,https://www.tastings.com/Product-Images/Spirits/2019/9_12_2019/229616_z.jpg,Tres Agaves [ Margarita Mixer ],$10 ,"Tasted as a Margarita cocktail. Pale golden green color. Aromas and flavors of lime peel, grapefruit segments, orange wine, pez candies, and yogurt with a round, soft, sweet light body and a sleek, brisk finish displaying accents of hint of salt finish. A ",85 Points,0%,Mild & Fruity,"lime peel, grapefruit segments, orange wine, pez candies, and yogurt",Same as aromas with accents of hint of salt,,Smooth,in cocktails,,120
11409,Gin,https://www.tastings.com/Product-Images/Spirits/2019/9_12_2019/229330_z.jpg,Dented Brick [ Premium Well Gin ],$11.99 ,"Clear color. Aromas and flavors of juniper, sweet ginger, bay, lemon balm, aniseed, and angelica with a supple, bright, dry light body and a smooth, relaxed finish that presents notes of orange peel, white flowers, and coriander finish. A classically style",85 Points,40%,Herbal,"juniper, sweet ginger, bay, lemon balm, aniseed, and angelica","Same as aromas with notes of orange peel, white flowers, and coriander",,Smooth,in cocktails,,120
11410,Gin,https://www.tastings.com/Product-Images/Spirits/2019/9_12_2019/229094_z.jpg,Flower City [ Gin ],$23.99 ,"Clear color. Aromas of wet tarragon, dried bay, star anise, juniper, and peppercorns with a satiny, bright, dryish light-to-medium body and a tingling, compelling, medium-length cinnamon, allspice, and cracked pepper finish. A very spicy gin that will pop ",85 Points,46%,Herbal & Spicy,"wet tarragon, dried bay, star anise, juniper, and peppercorns","cinnamon, allspice, and cracked pepper",,Tingling,in cocktails,,121
11411,Aged Brandy,https://www.tastings.com/Product-Images/Spirits/2019/9_1_2019/229738_z.jpg,Argonaut [ Saloon Strength Brandy ],$28.99 ,"Gold color. Aromas of pancakes, toasted hazelnut, brioche, and dried fruits with a satiny, bright, dry-yet-fruity light-to-medium body and a smooth, cheery vanilla pudding, spiced doughnuts, orange zest, and berry gummies finish. A mild and oak-centric bra",85 Points,45.50%,Mild,"pancakes, toasted hazelnut, brioche, and dried fruits","vanilla pudding, spiced doughnuts, orange zest, and berry gummies",,Smooth,in cocktails,,121
11412,Irish Blended Whiskey,https://www.tastings.com/Product-Images/Spirits/2019/8_1_2019/228937_z.jpg,Michael Collins [ Blended Irish Whiskey ],$23.99 ,"Gold color. Aromas of apple pastry, milk chocolate, and black tea with a satiny, bright, dryish light body and a tingling, breezy graham cracker, spiced marmalade, and caramel finish. A caramelly whiskey that will work well in classic Irish Coffees.",85 Points,40%,Mild,"apple pastry, milk chocolate, and black tea","graham cracker, spiced marmalade, and caramel",,Tingling,in cocktails,,121
11413,White Rum,https://www.tastings.com/Product-Images/Spirits/2019/7_1_2019/228164_z.jpg,Columbus [ Blanco Rum ],$12 ,"Clear color. Fruity aromas and flavors of coconut cream pie, waxy candy wrapper, vanilla buttercream, and pine nuts with a satiny, bright, dry-yet-fruity medium body and a tingling, charming, medium-long finish revealing notes of nougat, peppery spice, tre",85 Points,37.50%,Fruity & Mild,"coconut cream pie, waxy candy wrapper, vanilla buttercream, and pine nuts","Same as aromas with notes of nougat, peppery spice, tres leche cake, and plastic wrap",,Tingling,"Now in cocktails, neat and on the rocks",,121
11414,Overproof Rum,https://www.tastings.com/Product-Images/Spirits/2019/7_1_2019/228637_z.jpg,Marti [ Estate Strength Rum ],$23.95 ,"Old gold color. Aromas of ground pepper, coconut shell, and pound cake with a supple, dryish light-to-medium body and a peppery, carefree char, burnt sugar, and burnt cinnamon finish. A fiery gold rum to amp up mixed drinks.",85 Points,53.80%,Spicy,"ground pepper, coconut shell, and pound cake","char, burnt sugar, and burnt cinnamon",,Peppery,Now in cocktails,,121
11415,Rum (Aged more than 3 Years),https://www.tastings.com/Product-Images/Spirits/2019/7_1_2019/228829_z.jpg,Faraday [ West Indies Rum ],$34.99 ,"Light gold color. Aromas and flavors of toasted oats, buttered bran muffin, dried peach, and cream with a satiny, crisp, fruity light-to-medium body and a tingling, cheery finish with notes of milk and honey and maple finish. A distinctive rum that will pl",85 Points,42.50%,Mild,"toasted oats, buttered bran muffin, dried peach, and cream",Same as aromas with notes of milk and honey and maple,,Tingling,Now in cocktails,,121
11416,Rum (Aged more than 3 Years),https://www.tastings.com/Product-Images/Spirits/2019/7_1_2019/228343_z.jpg,Flor de Cana [ 25 Year Old Rum ],$144.99 ,"Copper color. Aromas of popcorn, wool, and berry leaves with a satiny, crisp, dryish medium body and a sleek, interesting, swift pecan and gingersnap cookie finish. A soft-spoken rum.",85 Points,40%,Mild,"popcorn, wool, and berry leaves",pecan and gingersnap cookie,Normal,Smooth,Now,,121
11417,Syrup,https://www.tastings.com/Product-Images/Spirits/2019/6_10_2019/228761_z.jpg,Liber & Co. [ Almond Orgeat Syrup ],$10 ,"Tasted as a Mai Tai cocktail. Creamy opaque golden amber color. Nutty aromas and flavors of roasted almond oil, floury almond cookie, cherry preserves, and waffle potato chip with a gritty, fruity sweet light-to-medium body and an effortless, medium-length",85 Points,0%,Mild & Funky,"roasted almond oil, floury almond cookie, cherry preserves, and waffle potato chip","Same as aromas with nuances of cherry kefir, almond strudel, lemon-lime curd, and nut skin and oil",,Smooth,Enjoy in cocktails,,121
11418,Other Cocktail Mixer,https://www.tastings.com/Product-Images/Spirits/2019/6_1_2019/228328_z.jpg,Regatta [ Royal Oak Ginger Ale Mixer ],$5.99 ,"Gold color. Aromas and flavors of lumber yard, nuts, and chestnut honey with a supple, crisp, fruity medium-to-full body and a warming, relaxed finish revealing shades of pepper, ginger rice candy, and wax finish. A mild and pleasant ginger ale that’s grea",85 Points,0%,Spirity & Rich,"lumber yard, nuts, and chestnut honey","Same as aromas with shades of pepper, ginger rice candy, and wax",,Warming,Enjoy in cocktails,,121
11419,Ready-to-Drink Cocktail,https://www.tastings.com/Product-Images/Spirits/2019/6_1_2019/228891_z.jpg,Tres Agaves [ Margarita Ready-to-Drink Cocktail ],$34.99 ,"Straw color. Aromas of cedar, ginger, glazed carrots, popcorn, and horseradish with a satiny, crisp, moderately sweet medium body and an effortless, elegant, medium-length vanilla-sandalwood, lime cordial, water chestnuts, and agave nectar finish. A woody,",85 Points,16.50%,Funky,"cedar, ginger, glazed carrots, popcorn, and horseradish","vanilla-sandalwood, lime cordial, water chestnuts, and agave nectar",,Smooth,in cocktails,,121
11420,Blanco Tequila,https://www.tastings.com/Product-Images/Spirits/2019/5_1_2019/228172_z.jpg,Kirkland Signature [ Blanco Tequila ],$19.99 ,"Clear color. Candied aromas of circus peanuts, banana taffy, root beer float, and lychee with a satiny, crisp, fruity light body and a polished, medium-length caramel candied apple, chocolate taffy, and maraschino cherry finish. A fruity, candied blanco te",85 Points,40%,Candied & Fruity,"circus peanuts, banana taffy, root beer float, and lychee","caramel candied apple, chocolate taffy, and maraschino cherry",,Smooth,"in cocktails, neat and on the rocks",,121
11421,Reposado Mezcal,https://www.tastings.com/Product-Images/Spirits/2019/5_1_2019/228131_z.jpg,Zignum [ Reposado Mezcal ],$38 ,"Golden straw color. Oaky, fruity aromas of dry-roasted nuts, candied cherry, honey, tobacco, and marshmallow with a satiny, bright, fruity light-to-medium body and a smooth, medium-length chocolate covered cherry, allspice, and nutmeg finish. A spicy, chew",85 Points,40%,Fruity & Spicy,"dry-roasted nuts, candied cherry, honey, tobacco, and marshmallow","chocolate covered cherry, allspice, and nutmeg",,Smooth,in cocktails,,121
11422,Reposado Tequila,https://www.tastings.com/Product-Images/Spirits/2019/5_1_2019/227820_z.jpg,JAJA [ Reposado Tequila ],$49.95 ,"Gold color. Aromas and flavors of charred cob, cream soda, and honey-butter with a silky, dryish light body and a polished, quick finish with shades of buttered cashew and hint of roasted agave finish. A mild, approachable tequila with a well-oaked, butter",85 Points,40%,Mild,"charred cob, cream soda, and honey-butter",Same as aromas with shades of buttered cashew and hint of roasted agave,,Smooth,in cocktails,,122
11423,Flavored Vodka,https://www.tastings.com/Product-Images/Spirits/2019/4_1_2019/228071_z.jpg,New Amsterdam [ Apple Vodka ],$15 ,"Clear color. Aromas of green apple candies and caramel rice cake with a satiny, vibrant, moderately sweet light-to-medium body and a smooth, breezy honey-roasted nuts, dried apple, and lemonade finish. A fun and fruity vodka for appletinis.",85 Points,35%,Candied & Fruity,green apple candies and caramel rice cake,"honey-roasted nuts, dried apple, and lemonade",,Smooth,in cocktails,,122
11424,Flavored Vodka,https://www.tastings.com/Product-Images/Spirits/2019/4_1_2019/228079_z.jpg,New Amsterdam [ Orange Vodka ],$15 ,"Clear color. Aromas of orange slushee, raspberry-lime candies, lemon zest, and sugar with a silky, crisp, sweet medium body and a smooth, breezy orange gelatin and fruit stripes gum finish. A decadently candied orange-flavored vodka for fun, citrusy cockta",85 Points,35%,Candied & Fruity,"orange slushee, raspberry-lime candies, lemon zest, and sugar",orange gelatin and fruit stripes gum,,Smooth,in cocktails,,122
11425,Barrel Aged Gin,https://www.tastings.com/Product-Images/Spirits/2019/3_1_2019/227654_z.jpg,Fords [ Officer’s Reserve Gin ],$31.99 ,"Slivery straw color. Aromas of black pepper, vanilla bonbon, yogurt, struck match, and cannabis with a velvety, crisp, off-dry light-to-medium body and a warming, cheery vanilla pastry cream, juniper, and candied finish. Vanilla notes make this a great gin",85 Points,54.50%,"Rich, Herbal & Candied","black pepper, vanilla bonbon, yogurt, struck match, and cannabis","vanilla pastry cream, juniper, and candied",,Warming,in cocktails,,122
11426,Non Alcoholic Spirit,https://www.tastings.com/Product-Images/Spirits/2022/2_17_2022/238943_z.jpg,Lyre’s [ Dry London Non-Alcoholic Spirit ],,"Clear color. Citrusy aromas and flavors of fruit stripe gum, lady grey chai, and lemon-lavender verbena soap with a satiny, racy, dryish medium body and a tingling, delightful, long finish evoking overtones of violet and rose oil, mint, and clover. A fruit",,0%,"Bitter, Rich & Herbal","fruit stripe gum, lady grey chai, and lemon-lavender verbena soap","Same as aromas with overtones of violet and rose oil, mint, and clover",Long,Tingling,neat and on the rocks,,122
11427,Low-Calorie Ready-to-Drink Cocktail,https://www.tastings.com/Product-Images/Spirits/2022/2_1_2022/238766_z.jpg,Cutwater Spirits [ Grapefruit Vodka Soda ],,"Clear color. Aromas and flavors of orange candies and hi-c with a crisp, dry light body and an even, brisk finish displaying notes of hints of cereal grains and sugarcane. A candied nose and a dry, refreshing palate make this a simple go-to for an orange v",,5%,"Fruity, Mild & Candied",orange candies and hi-c,Same as aromas with notes of hints of cereal grains and sugarcane,,Smooth,"in cocktails, neat and on the rocks",,122
11428,Ready-to-Drink Cocktail,https://www.tastings.com/Product-Images/Spirits/2022/2_1_2022/238783_z.jpg,Cutwater Spirits [ Bali Hai Pina Colada ],,"Creamy snow white color. Aromas and flavors of creamy fresh strawberry yogurt with a creamy, bright, moderately sweet light-to-medium body and a seamless, brisk finish evoking nuances of hints of vanilla. A light, creamy drink with hints of sweetness.",,13%,Mild,creamy fresh strawberry yogurt,Same as aromas with nuances of hints of vanilla,Normal,Smooth,neat and on the rocks,,122
11429,Ready-to-Drink Cocktail,https://www.tastings.com/Product-Images/Spirits/2022/2_1_2022/239078_z.jpg,Knox & Dobson [ Rye Manhattan ],,"Amber color. Aromas of honey-roasted nuts, banana bread, and watermelon rind with a satiny, bright, bone-dry medium body and a warming, compelling, medium-long oak and spices finish. A funky, dry Manhattan.",,36%,"Rich, Herbal, Spicy & Spirity","honey-roasted nuts, banana bread, and watermelon rind",oak and spices,Normal,Warming,on its own and with food,,122
11430,Ready-to-Drink Cocktail,https://www.tastings.com/Product-Images/Spirits/2022/2_1_2022/239087_z.jpg,LiveWire [ Rocket Queen Ready-To-Drink Cocktail ],,"Pale golden green color. Aromas of sandalwood and hints of cacao with a supple, crisp, fruity light body and a seamless, brisk lime zest and tonka bean finish. A light crusher for al fresco refreshment.",,7.50%,Candied & Odd,sandalwood and hints of cacao,lime zest and tonka bean,Normal,Smooth,on the rocks,,122
11431,Flavored Spirits-Based Hard Seltzer,https://www.tastings.com/Product-Images/Spirits/2022/2_1_2022/239286_z.jpg,Løs Sundays [ Grapefruit Tequila Hard Seltzer ],,"Minutely hazy slivery straw color. Aromas of mandarin orange segments in syrup and chalk with a satiny, crisp, dry-yet-fruity light-to-medium body and a smooth, rapid orange candies finish. A citrusy Hard Seltzer that refreshes.",,4.70%,Candied & Fruity,mandarin orange segments in syrup and chalk,orange candies,,Smooth,"in cocktails, neat and on the rocks",,122
11432,Flavored Spirits-Based Hard Seltzer,https://www.tastings.com/Product-Images/Spirits/2022/2_1_2022/239287_z.jpg,Løs Sundays [ Agave Lime Tequila Hard Seltzer ],,"Slivery straw color. Aroma of orange sherbet with a supple, soft, dryish light body and a brisk hints of ginger and lemon drops finish. A soft and fruity hard seltzer that goes down easy.",,4.70%,Fruity & Candied,orange sherbet,hints of ginger and lemon drops,,Supple,in cocktails,,122
11433,Flavored Spirits-Based Hard Seltzer,https://www.tastings.com/Product-Images/Spirits/2022/2_1_2022/239051_z.jpg,Personal Day [ Lemon Vodka Hard Seltzer ],,"Clear color. Aromas of lemon-lime candies with a supple, crisp, dryish light body and an effortless, intriguing, easy hints of salted lime and mineral water finish. A yummy, tangy Hard Seltzer a bit like a dry, bubbly margarita with a salted rim.",,5%,Fruity,lemon-lime candies,hints of salted lime and mineral water,Normal,Smooth,neat and on the rocks,,122
11434,Ready-to-Drink Cocktail,https://www.tastings.com/Product-Images/Spirits/2022/2_1_2022/238847_z.jpg,Sabe [ London G&T Ready-To-Drink Cocktail ],,"Clear color. Aromas and flavors of acetic acid, pickles, sauerkraut, and rubber with a supple, bright, dry-yet-fruity light body and a smooth, brisk finish. A funky RTD that likely has sulfur and/or shelf stability issues.",,12%,Funky,"acetic acid, pickles, sauerkraut, and rubber","acetic acid, pickles, sauerkraut, and rubber",,Smooth,"in cocktails, on the rocks and neat",,123
11435,Rum (Aged more than 3 Years),https://www.tastings.com/Product-Images/Spirits/2021/12_10_2021/238437_z.jpg,Ron Cihuatan [ ’Cinabrio’ 12 Year Old Aged Rum ],$34 ,"Golden amber color. Aromas of cinnamon, hints of anise, maple, lime leaf, roast plantain, and pickled pineapple with a supple, off-dry medium body and a warming, involved, medium-long orange marmalade, caramelized mango, and cola finish. A complex, palate-",,40%,"Candied, Fruity, Rich & Spicy","cinnamon, hints of anise, maple, lime leaf, roast plantain, and pickled pineapple","orange marmalade, caramelized mango, and cola",,Warming,"in cocktails, neat and on the rocks",,123
